DATA,HORA,DIA,MES,UF,ESTADO,ALO,CPC,CPCA,PP,CLIENTE_NAO_ESTA,CLIENTE_NAO_VALIDOU,DESCONHECE,DESCONHECE_DIVIDA,FALECIDO,FONE_MUDO,LIG_PERDIDA,PREVENTIVO,RECADO,ALEGA,RETORNO_AGENDADO,DADOS_INVALIDOS,SEM_INTERESSE,NAO_TABULADA,RETORNO_INDIRETO,FRAUDE,OCUPADO,RECEPT,PROCESSO_JURIDICO,CONTESTACAO,VALOR,TIPO,PRODUTO
4/8/2019,20,8,4,AL,ALAGOAS,49,17,10,9,0,2,3,0,0,8,0,0,5,5,1,0,2,0,14,0,0,0,0,1,"844,73",HUMANO,CONTROLE
4/8/2019,20,8,4,AL,ALAGOAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,old
4/8/2019,20,8,4,AL,ALAGOAS,10,5,2,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,"110,77",HUMANO,POS_PURO
4/8/2019,20,8,4,AM,AMAZONAS,38,18,4,3,0,0,1,0,0,1,0,0,1,4,10,0,1,0,17,0,0,0,0,0,"132,2",DIGITAL,CONTROLE
4/8/2019,20,8,4,AM,AMAZONAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,AM,AMAZONAS,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,HUMANO,CONTROLE
4/8/2019,20,8,4,AM,AMAZONAS,15,5,1,1,0,1,1,0,0,3,0,0,2,1,0,0,2,0,3,0,0,1,0,2,"71,01",HUMANO,CONTROLE
4/8/2019,20,8,4,AM,AMAZONAS,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,AP,AMAPÁ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,98",DIGITAL,CONTROLE
4/8/2019,20,8,4,AP,AMAPÁ,18,6,4,4,0,0,2,0,0,3,0,0,0,1,1,0,0,0,7,0,0,0,0,0,"200,1",DIGITAL,CONTROLE
4/8/2019,20,8,4,AP,AMAPÁ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,AP,AMAPÁ,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,HUMANO,CONTROLE
4/8/2019,20,8,4,BA,BAHIA,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,BA,BAHIA,408,154,47,45,0,0,10,0,1,27,0,0,11,55,48,0,6,1,205,0,0,0,0,4,"2154,13",DIGITAL,CONTROLE
4/8/2019,20,8,4,BA,BAHIA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,old
4/8/2019,20,8,4,BA,BAHIA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,BA,BAHIA,14,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,BA,BAHIA,27,9,5,4,0,0,1,0,0,2,0,0,3,3,0,0,2,0,12,0,0,0,0,1,"251,7",HUMANO,CONTROLE
4/8/2019,20,8,4,BA,BAHIA,106,36,15,8,0,2,11,0,0,7,0,0,19,17,1,0,10,0,28,1,2,0,0,3,"611,52",HUMANO,CONTROLE
4/8/2019,20,8,4,BA,BAHIA,7,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,BA,BAHIA,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"44,99",HUMANO,old
4/8/2019,20,8,4,BA,BAHIA,19,8,4,4,0,1,0,0,0,4,0,0,1,3,1,0,0,0,5,0,0,0,0,0,"410,23",HUMANO,POS_PURO
4/8/2019,20,8,4,BA,BAHIA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,CE,CEARÁ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,CE,CEARÁ,322,95,31,28,0,0,6,0,0,34,0,0,5,32,32,0,3,1,182,0,0,0,0,0,"1121,12",DIGITAL,CONTROLE
4/8/2019,20,8,4,CE,CEARÁ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,FIXO
4/8/2019,20,8,4,CE,CEARÁ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,FIXO
4/8/2019,20,8,4,CE,CEARÁ,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"61,01",DIGITAL,old
4/8/2019,20,8,4,CE,CEARÁ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,CE,CEARÁ,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,CE,CEARÁ,16,2,1,1,0,0,1,0,0,3,0,0,2,1,0,0,0,0,7,1,0,0,0,0,"89,98",HUMANO,CONTROLE
4/8/2019,20,8,4,CE,CEARÁ,91,30,18,13,0,1,7,0,0,18,0,0,13,9,0,0,8,0,20,1,1,0,0,3,"685,95",HUMANO,CONTROLE
4/8/2019,20,8,4,CE,CEARÁ,26,9,5,4,0,1,1,0,0,3,0,0,0,3,1,0,1,0,11,1,0,0,0,0,"671,96",HUMANO,POS_PURO
4/8/2019,20,8,4,CE,CEARÁ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,133,43,16,15,0,0,3,0,0,10,0,0,3,18,9,0,1,0,74,0,0,0,0,0,"701,65",DIGITAL,CONTROLE
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"159,6",DIGITAL,FIXO
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,"73,34",DIGITAL,POS_PURO
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,HUMANO,CONTROLE
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,64,23,13,11,0,1,5,0,0,7,0,0,8,6,0,0,4,0,18,0,2,2,0,2,"907,89",HUMANO,CONTROLE
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,33,7,1,1,0,0,2,0,0,3,0,0,5,5,1,0,0,0,15,1,0,0,0,0,"119,99",HUMANO,POS_PURO
4/8/2019,20,8,4,DF,DISTRITO FEDERAL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,ES,ESPÍRITO SANTO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,ES,ESPÍRITO SANTO,25,8,2,1,0,0,2,0,0,1,0,0,0,3,2,0,2,1,14,0,0,0,0,1,"59,99",DIGITAL,CONTROLE
4/8/2019,20,8,4,ES,ESPÍRITO SANTO,7,1,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,HUMANO,CONTROLE
4/8/2019,20,8,4,ES,ESPÍRITO SANTO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,GO,GOIÁS,5,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,GO,GOIÁS,213,73,29,27,0,0,12,0,0,18,0,0,5,20,24,0,2,1,105,0,0,0,0,0,"1387,33",DIGITAL,CONTROLE
4/8/2019,20,8,4,GO,GOIÁS,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,GO,GOIÁS,9,3,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,HUMANO,CONTROLE
4/8/2019,20,8,4,GO,GOIÁS,65,24,13,10,0,3,6,0,0,7,0,0,9,8,1,0,4,0,15,0,1,0,1,1,"850,94",HUMANO,CONTROLE
4/8/2019,20,8,4,GO,GOIÁS,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,GO,GOIÁS,15,3,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,5,1,0,1,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,GO,GOIÁS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,MA,MARANHÃO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,MA,MARANHÃO,156,56,21,18,0,0,10,0,0,14,0,0,4,18,17,0,3,0,72,0,0,0,0,0,"845,8",DIGITAL,CONTROLE
4/8/2019,20,8,4,MA,MARANHÃO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,FIXO
4/8/2019,20,8,4,MA,MARANHÃO,5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,"90,01",DIGITAL,POS_PURO
4/8/2019,20,8,4,MA,MARANHÃO,6,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,"44,99",HUMANO,CONTROLE
4/8/2019,20,8,4,MA,MARANHÃO,33,7,3,1,0,0,2,0,0,2,0,0,6,4,0,0,2,0,16,0,0,0,0,0,"79,98",HUMANO,CONTROLE
4/8/2019,20,8,4,MA,MARANHÃO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,MA,MARANHÃO,7,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,MG,MINAS GERAIS,19,6,2,2,0,0,2,0,0,0,0,0,2,0,4,0,0,0,9,0,0,0,0,0,"104,67",DIGITAL,CONTROLE
4/8/2019,20,8,4,MG,MINAS GERAIS,1107,421,167,141,0,0,40,0,0,109,0,0,21,127,127,0,26,5,516,0,0,0,0,0,"7287,01",DIGITAL,CONTROLE
4/8/2019,20,8,4,MG,MINAS GERAIS,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,DIGITAL,old
4/8/2019,20,8,4,MG,MINAS GERAIS,27,8,2,2,0,0,2,0,0,2,0,0,0,4,2,0,0,0,15,0,0,0,0,0,"110,77",DIGITAL,POS_PURO
4/8/2019,20,8,4,MG,MINAS GERAIS,37,11,9,4,0,0,5,0,1,8,0,0,4,2,0,0,5,0,6,2,0,0,0,0,"249,94",HUMANO,CONTROLE
4/8/2019,20,8,4,MG,MINAS GERAIS,256,94,51,36,0,14,15,0,0,28,0,0,46,27,6,0,23,0,56,0,3,2,0,8,"2508,58",HUMANO,CONTROLE
4/8/2019,20,8,4,MG,MINAS GERAIS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,MG,MINAS GERAIS,12,4,1,0,0,0,1,0,0,0,0,0,4,1,0,0,2,0,3,0,0,1,0,1,0,HUMANO,FIXO
4/8/2019,20,8,4,MG,MINAS GERAIS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,old
4/8/2019,20,8,4,MG,MINAS GERAIS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,OUTROS
4/8/2019,20,8,4,MG,MINAS GERAIS,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,MG,MINAS GERAIS,78,25,12,7,0,4,4,0,0,6,0,0,14,5,2,0,9,0,24,0,1,1,0,4,"816,08",HUMANO,POS_PURO
4/8/2019,20,8,4,MG,MINAS GERAIS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,63,18,4,3,0,0,6,0,0,3,0,0,3,8,6,0,1,0,33,0,0,0,0,0,"114,98",DIGITAL,CONTROLE
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"79,98",HUMANO,CONTROLE
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,20,11,7,7,0,0,1,0,0,1,0,0,2,4,0,0,0,0,5,0,0,0,0,0,"623,86",HUMANO,CONTROLE
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,8,4,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,3,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,MS,MATO GROSSO DO SUL,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"161,6",HUMANO,WEB
4/8/2019,20,8,4,MT,MATO GROSSO,31,9,2,2,0,0,1,0,0,3,0,0,0,2,5,0,0,0,18,0,0,0,0,0,"124,98",DIGITAL,CONTROLE
4/8/2019,20,8,4,MT,MATO GROSSO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,MT,MATO GROSSO,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,CONTROLE
4/8/2019,20,8,4,MT,MATO GROSSO,13,3,1,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,4,0,1,1,0,0,"46,46",HUMANO,CONTROLE
4/8/2019,20,8,4,MT,MATO GROSSO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,PA,PARÁ,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,PA,PARÁ,245,104,43,40,0,0,9,0,2,18,0,0,3,27,34,0,3,4,109,0,0,0,0,0,"1973,45",DIGITAL,CONTROLE
4/8/2019,20,8,4,PA,PARÁ,6,4,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,"199,98",DIGITAL,POS_PURO
4/8/2019,20,8,4,PA,PARÁ,17,3,1,1,0,0,1,0,0,4,0,0,2,1,0,0,1,0,7,0,0,0,0,1,"45,68",HUMANO,CONTROLE
4/8/2019,20,8,4,PA,PARÁ,85,30,16,11,0,5,2,0,0,6,0,0,11,10,4,0,5,0,28,0,3,0,0,0,"987,01",HUMANO,CONTROLE
4/8/2019,20,8,4,PA,PARÁ,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,PA,PARÁ,26,6,4,3,0,0,5,0,0,2,0,0,5,1,1,0,1,0,8,0,0,0,0,0,"346,63",HUMANO,POS_PURO
4/8/2019,20,8,4,PB,PARAÍBA,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,PB,PARAÍBA,135,51,19,18,0,0,5,0,0,10,0,0,1,15,17,0,1,0,68,0,0,0,0,0,"774,42",DIGITAL,CONTROLE
4/8/2019,20,8,4,PB,PARAÍBA,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,PB,PARAÍBA,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,HUMANO,CONTROLE
4/8/2019,20,8,4,PB,PARAÍBA,43,20,12,6,0,0,1,0,0,2,0,0,9,7,1,0,6,0,10,1,0,0,0,0,"317,34",HUMANO,CONTROLE
4/8/2019,20,8,4,PB,PARAÍBA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,OUTROS
4/8/2019,20,8,4,PB,PARAÍBA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,OUTROS
4/8/2019,20,8,4,PB,PARAÍBA,14,4,1,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,6,0,1,0,0,0,"214,63",HUMANO,POS_PURO
4/8/2019,20,8,4,PE,PERNAMBUCO,6,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,PE,PERNAMBUCO,387,131,35,32,0,0,14,0,0,33,0,0,4,43,51,0,5,1,205,0,0,0,0,2,"1588,17",DIGITAL,CONTROLE
4/8/2019,20,8,4,PE,PERNAMBUCO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,old
4/8/2019,20,8,4,PE,PERNAMBUCO,12,4,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,7,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,PE,PERNAMBUCO,14,2,1,1,0,0,2,0,0,1,0,0,7,1,0,0,0,0,2,0,0,0,0,0,"79,98",HUMANO,CONTROLE
4/8/2019,20,8,4,PE,PERNAMBUCO,103,46,23,16,0,5,9,0,1,6,0,0,20,12,4,0,13,0,15,0,1,1,0,6,"1328,97",HUMANO,CONTROLE
4/8/2019,20,8,4,PE,PERNAMBUCO,6,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,"155,56",HUMANO,FIXO
4/8/2019,20,8,4,PE,PERNAMBUCO,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,PE,PERNAMBUCO,22,10,4,2,0,0,3,0,0,1,0,0,3,5,1,0,2,0,5,0,0,0,0,0,"514,84",HUMANO,POS_PURO
4/8/2019,20,8,4,PI,PIAUÍ,108,44,19,16,0,0,4,0,0,9,0,0,2,12,13,0,3,1,49,0,0,0,0,0,"695,31",DIGITAL,CONTROLE
4/8/2019,20,8,4,PI,PIAUÍ,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,PI,PIAUÍ,8,2,1,1,0,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,"59,99",HUMANO,CONTROLE
4/8/2019,20,8,4,PI,PIAUÍ,40,13,8,6,0,3,4,0,0,5,0,0,3,4,1,0,2,0,12,0,0,0,0,0,"509,71",HUMANO,CONTROLE
4/8/2019,20,8,4,PI,PIAUÍ,5,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,PR,PARANÁ,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,PR,PARANÁ,392,92,23,16,0,0,8,0,0,16,0,0,7,33,36,0,7,4,269,0,0,0,0,0,"777,45",DIGITAL,CONTROLE
4/8/2019,20,8,4,PR,PARANÁ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DIGITAL,OUTROS
4/8/2019,20,8,4,PR,PARANÁ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,PR,PARANÁ,8,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,PR,PARANÁ,83,17,9,5,0,1,14,0,0,4,0,0,16,4,1,0,7,0,30,0,1,0,0,3,"416,56",HUMANO,CONTROLE
4/8/2019,20,8,4,PR,PARANÁ,465,169,81,55,0,14,33,0,0,30,0,0,69,52,15,0,34,0,137,0,13,13,0,8,"4934,08",HUMANO,CONTROLE
4/8/2019,20,8,4,PR,PARANÁ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,PR,PARANÁ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,old
4/8/2019,20,8,4,PR,PARANÁ,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,HUMANO,POS_PURO
4/8/2019,20,8,4,PR,PARANÁ,101,39,16,12,0,1,12,0,1,13,0,0,6,15,4,0,6,0,28,0,1,2,0,2,"1987,78",HUMANO,POS_PURO
4/8/2019,20,8,4,PR,PARANÁ,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"107,57",HUMANO,WEB
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,9,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,549,180,62,51,0,0,18,0,1,41,0,0,12,61,55,0,13,0,297,0,0,0,0,2,2833,DIGITAL,CONTROLE
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,old
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,OUTROS
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,17,7,2,2,0,0,0,0,0,2,0,0,0,3,2,0,0,0,8,0,0,0,0,0,"153,4",DIGITAL,POS_PURO
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,WEB
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,29,8,4,4,0,0,6,0,0,3,0,0,3,2,0,0,1,0,9,0,0,1,0,1,"309,29",HUMANO,CONTROLE
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,217,68,35,25,0,4,16,0,0,27,0,0,43,21,8,0,12,0,53,0,6,0,1,2,"2133,79",HUMANO,CONTROLE
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,35,14,8,6,0,2,6,0,0,4,0,0,5,5,0,0,3,0,4,0,0,0,0,1,"723,54",HUMANO,FIXO
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HUMANO,OUTROS
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,10,3,1,0,0,0,1,0,0,3,0,0,2,1,0,0,2,0,1,0,0,0,0,1,0,HUMANO,POS_PURO
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,121,38,15,12,0,6,9,0,0,15,0,0,18,13,4,0,8,0,34,1,0,1,0,5,"1951,02",HUMANO,POS_PURO
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,RJ,RIO DE JANEIRO,6,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,HUMANO,WEB
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,142,51,20,16,0,0,7,0,0,4,0,0,2,17,14,0,4,0,78,0,0,0,0,0,"861,76",DIGITAL,CONTROLE
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,FIXO
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,HUMANO,CONTROLE
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,37,13,6,3,0,3,2,0,0,0,0,0,6,5,1,0,4,0,12,0,1,0,0,1,"145,62",HUMANO,CONTROLE
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,FIXO
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/8/2019,20,8,4,RN,RIO GRANDE DO NORTE,12,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,"119,99",HUMANO,POS_PURO
4/8/2019,20,8,4,RO,RONDÔNIA,20,7,2,2,0,0,0,0,0,3,0,0,0,2,3,0,0,0,10,0,0,0,0,0,"87,08",DIGITAL,CONTROLE
